ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:00,35.08,35.08,35.08,35.08,10,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:04,35.12,35.12,35.12,35.12,106,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:05,35.11,35.11,35.11,35.11,113,1
"DE000A0V9YU8","4RT3","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504421,2017-06-30,09:07,5.7,5.7,5.7,5.7,12900,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-30,09:10,104.99,104.99,104.99,104.99,261,1
"DE000A1KYN55","XCTL","DB ETC IDX COM BST E 61","ETC","EUR",2506290,2017-06-30,09:11,45.53,45.53,45.53,45.53,200,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:15,35.13,35.13,35.13,35.13,25,1
"DE000A0KRJ93","OD7S","ETFS COM.SEC.DZ06/UN.WEAT","ETC","EUR",2504368,2017-06-30,09:18,0.689,0.689,0.689,0.689,70000,1
"DE000A2BDEA8","4RUJ","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504633,2017-06-30,09:18,29.23,29.23,29.23,29.23,624,1
"DE000A1E0HR8","XAD5","DB ETC PLC P GOLD EUR 60","ETC","EUR",2506213,2017-06-30,09:18,107.08,107.09,107.08,107.08,115,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:21,35.12,35.12,35.12,35.12,2125,1
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-30,09:22,0.08,0.08,0.08,0.08,20000,1
"DE000A2BDEA8","4RUJ","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504633,2017-06-30,09:23,29.23,29.23,29.23,29.23,2376,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:23,35.11,35.11,35.11,35.11,129,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:25,35.11,35.12,35.11,35.11,200,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:27,35.12,35.12,35.12,35.12,150,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:32,35.09,35.09,35.09,35.09,171,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:34,35.1,35.1,35.1,35.1,142,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:36,35.09,35.09,35.09,35.09,400,1
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-30,09:36,0.077,0.077,0.077,0.077,18916,1
"DE000A0V9YZ7","4RT8","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506205,2017-06-30,09:37,34.3,34.3,34.3,34.3,58,1
"DE000A2BDEB6","4RT6","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506304,2017-06-30,09:38,26.15,26.15,26.15,26.15,50,1
"DE000A2BDEA8","4RUJ","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504633,2017-06-30,09:41,29.2,29.2,29.2,29.2,103,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:41,35.08,35.08,35.08,35.08,20,1
"DE000A0KRJ93","OD7S","ETFS COM.SEC.DZ06/UN.WEAT","ETC","EUR",2504368,2017-06-30,09:44,0.691,0.691,0.691,0.691,7250,1
"DE000A1DCTL3","GZUR","ETFS MET.SEC.DZ09/UN.XAU","ETC","EUR",2506208,2017-06-30,09:48,105.83,105.83,105.83,105.83,3,1
"DE000A0V9Y81","4RUH","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504425,2017-06-30,09:59,3.381,3.381,3.381,3.381,910,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-30,09:59,35.07,35.07,35.07,35.07,70,1
